,CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
0,cross_mix,mut_mix,0.6403626115076739,0.059613517224931,11.57602058382,10.887731018418,0.0024659009817260898
1,cross_mix,mut_mix,0.8152548809645942,0.189563480624418,12.1353633712623,11.630137496337099,0.00244965733019953
2,cross_mix,mut_mix,0.671734473849919,0.031792755141975,11.0484888273565,10.021675674451599,0.0025024929295665898
3,cross_mix,mut_mix,0.8701751687577371,0.17594978835037803,12.3695189706389,11.9040053972657,0.0024511414041826396
4,cross_mix,mut_mix,0.7504456200020351,0.129841287166798,11.7655231500981,10.5976772611071,0.00247278878594776
5,cross_mix,mut_mix,0.630086856620936,0.122062834310612,11.662127562158599,10.914773478819802,0.00245376346182466
6,cross_mix,mut_mix,0.5144292937446789,0.062891117917315,11.684686335324098,10.9042633719381,0.0024520118935980498
7,cross_mix,mut_mix,0.8014420212345559,0.0426828775971012,11.4959927067382,10.6218223394435,0.002500671875859
8,cross_mix,mut_mix,0.8012613366121442,0.0804465322213313,12.0047766861744,11.2984235952109,0.00247780776854612
9,cross_mix,mut_mix,0.820504476690582,0.0677997138430609,11.750523210731,11.095790392782302,0.0024509784404253897
10,cross_mix,mut_mix,0.787475325541648,0.147115619526805,11.711359549231698,9.99943718147024,0.00249577977735681
11,cross_mix,mut_mix,0.8789504387567579,0.15855037840975,11.9667222075807,11.4134585439398,0.0024744212742556
12,cross_mix,mut_mix,0.826539126908127,0.0873196493231008,12.1554356620736,11.3222161230669,0.0024479746927201897
13,cross_mix,mut_mix,0.587583180516818,0.08946576906639099,11.793940714277802,10.7339002311855,0.0024717110253825304
14,cross_mix,mut_mix,0.554081327870339,0.17008910733233198,12.1288858944863,11.4647261141099,0.0024164464809281897
15,cross_mix,mut_mix,0.910126869251182,0.0299440999294414,11.812575315387699,11.511047464358098,0.00247907846191415
16,cross_mix,mut_mix,0.7389050996871109,0.10621985010665501,11.4100954918238,10.5912913152713,0.0024910435870175197
17,cross_mix,mut_mix,0.7095967341818741,0.11697003076334199,11.678545457347,10.787514192595598,0.00246664380721265
18,cross_mix,mut_mix,0.7106034736726541,0.15733318188267098,11.6612814975291,11.157502230702901,0.00248662209737004
19,cross_mix,mut_mix,0.9675545637294671,0.155880092644829,12.4627881245257,11.799603620863302,0.00245963009512507
20,cross_mix,mut_inverse3,0.6403626115076739,0.059613517224931,11.586853905337698,10.485826477600199,0.00246039411366546
21,cross_mix,mut_inverse3,0.8152548809645942,0.189563480624418,12.3654982211989,11.748336417464499,0.00245073930378075
22,cross_mix,mut_inverse3,0.671734473849919,0.031792755141975,11.8062619311145,11.365338494207098,0.0024735497277692197
23,cross_mix,mut_inverse3,0.8701751687577371,0.17594978835037803,12.105916230311301,10.5787102621315,0.00246249289162424
24,cross_mix,mut_inverse3,0.7504456200020351,0.129841287166798,11.9635472305597,11.329454941400199,0.00245791724378172
25,cross_mix,mut_inverse3,0.630086856620936,0.122062834310612,11.7697205363519,11.129548225301,0.00245221613752237
26,cross_mix,mut_inverse3,0.5144292937446789,0.062891117917315,11.945708169407801,11.3910439727783,0.0024429080854869393
27,cross_mix,mut_inverse3,0.8014420212345559,0.0426828775971012,11.903615737117601,10.631870632670301,0.00246660064254112
28,cross_mix,mut_inverse3,0.8012613366121442,0.0804465322213313,11.9918331236673,10.9536001992471,0.0024788570598334
29,cross_mix,mut_inverse3,0.820504476690582,0.0677997138430609,11.7485244786135,10.8042321143342,0.00249344877252189
30,cross_mix,mut_inverse3,0.787475325541648,0.147115619526805,12.3225573038368,11.1510598559455,0.0024655845902267397
31,cross_mix,mut_inverse3,0.8789504387567579,0.15855037840975,12.2088345406194,11.5360566080842,0.0024401128744197397
32,cross_mix,mut_inverse3,0.826539126908127,0.0873196493231008,12.0045000481015,11.116565946951802,0.0024589835127447304
33,cross_mix,mut_inverse3,0.587583180516818,0.08946576906639099,12.127128430885199,11.4655636341221,0.00243995421919627
34,cross_mix,mut_inverse3,0.554081327870339,0.17008910733233198,11.6748096591623,10.5005104048343,0.00244054212312762
35,cross_mix,mut_inverse3,0.910126869251182,0.0299440999294414,12.045301825072,11.042721098693399,0.00247441271889695
36,cross_mix,mut_inverse3,0.7389050996871109,0.10621985010665501,11.6910687415467,10.962231803369301,0.00246548294320398
37,cross_mix,mut_inverse3,0.7095967341818741,0.11697003076334199,11.8941279857693,11.034980370070901,0.0024358047445103797
38,cross_mix,mut_inverse3,0.7106034736726541,0.15733318188267098,12.0143446536345,11.2892416400109,0.00244442386594067
39,cross_mix,mut_inverse3,0.9675545637294671,0.155880092644829,12.5041611543324,11.5148133486034,0.00245051409948879
40,cross_mix,mut_PSM,0.6403626115076739,0.059613517224931,11.887760625724402,11.222252483383802,0.0024514588998492803
41,cross_mix,mut_PSM,0.8152548809645942,0.189563480624418,11.825943581651002,11.1533561000544,0.00246833796431209
42,cross_mix,mut_PSM,0.671734473849919,0.031792755141975,11.881899037897,10.8704545859934,0.00245115589725356
43,cross_mix,mut_PSM,0.8701751687577371,0.17594978835037803,11.969619998314302,11.303340099466,0.00246893031665975
44,cross_mix,mut_PSM,0.7504456200020351,0.129841287166798,11.8347790370467,11.073911662525001,0.0024706404665162003
45,cross_mix,mut_PSM,0.630086856620936,0.122062834310612,11.582135798910999,11.2163427507023,0.00246350911306469
46,cross_mix,mut_PSM,0.5144292937446789,0.062891117917315,12.1939198480248,11.2135810167774,0.00243360136493359
47,cross_mix,mut_PSM,0.8014420212345559,0.0426828775971012,11.9352237406057,10.5903652091992,0.00245776126522113
48,cross_mix,mut_PSM,0.8012613366121442,0.0804465322213313,11.521833184735,10.750333783526301,0.00248253290899955
49,cross_mix,mut_PSM,0.820504476690582,0.0677997138430609,11.912126358892,10.973374652453401,0.00246258345466693
50,cross_mix,mut_PSM,0.787475325541648,0.147115619526805,11.375559494945,10.389682771552499,0.00247975722680071
51,cross_mix,mut_PSM,0.8789504387567579,0.15855037840975,12.2843888372838,10.991309474031501,0.0024590689493755504
52,cross_mix,mut_PSM,0.826539126908127,0.0873196493231008,11.6374913576985,10.8152596619591,0.0024728466183516606
53,cross_mix,mut_PSM,0.587583180516818,0.08946576906639099,11.582842542780002,10.2951785855789,0.00244591471390945
54,cross_mix,mut_PSM,0.554081327870339,0.17008910733233198,12.102464382212201,11.2155687021628,0.00241974768635137
55,cross_mix,mut_PSM,0.910126869251182,0.0299440999294414,12.306679400531001,11.3414386485095,0.0024489774985541
56,cross_mix,mut_PSM,0.7389050996871109,0.10621985010665501,11.717021566540199,10.7521674140858,0.00247727729977678
57,cross_mix,mut_PSM,0.7095967341818741,0.11697003076334199,11.7250614101156,10.4381639261578,0.00245151663356155
58,cross_mix,mut_PSM,0.7106034736726541,0.15733318188267098,11.722742999579001,10.7205920622524,0.0024438361193194103
59,cross_mix,mut_PSM,0.9675545637294671,0.155880092644829,12.531905116136699,11.2484649284479,0.0024543278265735
60,cross_mix,mut_RSM,0.6403626115076739,0.059613517224931,11.4747349656848,10.333256027278699,0.00247335044068796
61,cross_mix,mut_RSM,0.8152548809645942,0.189563480624418,12.0912146278871,10.8509842382585,0.00245939844591964
62,cross_mix,mut_RSM,0.671734473849919,0.031792755141975,11.6664975795837,10.745439605462,0.00246166638714577
63,cross_mix,mut_RSM,0.8701751687577371,0.17594978835037803,11.9997114962148,11.347941147869802,0.0024795245532630602
64,cross_mix,mut_RSM,0.7504456200020351,0.129841287166798,11.6992983257728,10.863838998936698,0.0025015857276057697
65,cross_mix,mut_RSM,0.630086856620936,0.122062834310612,11.561479878389498,10.687830683093901,0.00245402014980389
66,cross_mix,mut_RSM,0.5144292937446789,0.062891117917315,12.214387620142698,11.870570244235301,0.00240188003479364
67,cross_mix,mut_RSM,0.8014420212345559,0.0426828775971012,11.539881446470499,10.4170609924494,0.00248340304158144
68,cross_mix,mut_RSM,0.8012613366121442,0.0804465322213313,11.6781625998595,10.7418525140706,0.00246995144740254
69,cross_mix,mut_RSM,0.820504476690582,0.0677997138430609,11.8069199379437,10.211403254977,0.00247587554805681
70,cross_mix,mut_RSM,0.787475325541648,0.147115619526805,12.0392075630376,11.0867713015148,0.00246299671303102
71,cross_mix,mut_RSM,0.8789504387567579,0.15855037840975,12.1544915609249,11.559842286414302,0.00245418580709043
72,cross_mix,mut_RSM,0.826539126908127,0.0873196493231008,11.691939418545498,11.100368580648901,0.00247173928854651
73,cross_mix,mut_RSM,0.587583180516818,0.08946576906639099,11.596609615985901,10.7691021810128,0.0024617047964513895
74,cross_mix,mut_RSM,0.554081327870339,0.17008910733233198,11.1703912263331,10.5782446550643,0.0024904223662942605
75,cross_mix,mut_RSM,0.910126869251182,0.0299440999294414,11.765321535645098,11.3232041998245,0.00247328609756017
76,cross_mix,mut_RSM,0.7389050996871109,0.10621985010665501,11.5436084744191,10.189461121171801,0.0024822147355886602
77,cross_mix,mut_RSM,0.7095967341818741,0.11697003076334199,11.3874139520182,10.5635814991334,0.0025083760215089197
78,cross_mix,mut_RSM,0.7106034736726541,0.15733318188267098,11.641144531879,10.9852154097551,0.00248044282970111
79,cross_mix,mut_RSM,0.9675545637294671,0.155880092644829,12.471015327395198,11.288366545786701,0.0024572417539243303
80,cross_ERX,mut_mix,0.6403626115076739,0.059613517224931,17.835132442635697,16.8306407134147,0.0017883469519850799
81,cross_ERX,mut_mix,0.8152548809645942,0.189563480624418,18.1754815711293,16.7010794943556,0.0017909968977611601
82,cross_ERX,mut_mix,0.671734473849919,0.031792755141975,17.788731377235898,16.005032394992,0.0018003191914485002
83,cross_ERX,mut_mix,0.8701751687577371,0.17594978835037803,18.14658313021,17.1357715659765,0.0017962520850917103
84,cross_ERX,mut_mix,0.7504456200020351,0.129841287166798,18.139518147024898,17.4661080752024,0.0017860682176259598
85,cross_ERX,mut_mix,0.630086856620936,0.122062834310612,18.1435719527581,17.296090631294902,0.0017798264675977901
86,cross_ERX,mut_mix,0.5144292937446789,0.062891117917315,18.869870146791698,18.134303792830103,0.0017657634300894398
87,cross_ERX,mut_mix,0.8014420212345559,0.0426828775971012,17.8450947320983,17.080433852541002,0.00179447870753088
88,cross_ERX,mut_mix,0.8012613366121442,0.0804465322213313,18.422916618863002,17.3547033487597,0.0017954473441889897
89,cross_ERX,mut_mix,0.820504476690582,0.0677997138430609,18.333438824311198,16.7878277870808,0.0017905595748355701
90,cross_ERX,mut_mix,0.787475325541648,0.147115619526805,18.0937061193614,17.4350596215426,0.0017936592866540802
91,cross_ERX,mut_mix,0.8789504387567579,0.15855037840975,17.853399688057,16.8732509809983,0.0018059314720804901
92,cross_ERX,mut_mix,0.826539126908127,0.0873196493231008,18.0004709927263,16.8364690348474,0.00179940061601503
93,cross_ERX,mut_mix,0.587583180516818,0.08946576906639099,18.294318154417,17.239694843356098,0.0017762697411006197
94,cross_ERX,mut_mix,0.554081327870339,0.17008910733233198,18.570781427874397,17.8638870454113,0.0017738656176649699
95,cross_ERX,mut_mix,0.910126869251182,0.0299440999294414,18.1204019651448,17.4840690897596,0.0017916876492907103
96,cross_ERX,mut_mix,0.7389050996871109,0.10621985010665501,18.393351507453197,17.5697748927303,0.0017831977228487
97,cross_ERX,mut_mix,0.7095967341818741,0.11697003076334199,17.7631079117937,16.8373302206521,0.0017965915536706303
98,cross_ERX,mut_mix,0.7106034736726541,0.15733318188267098,18.042181794635,16.7704647584194,0.0017885690850532202
99,cross_ERX,mut_mix,0.9675545637294671,0.155880092644829,18.2420986028648,16.9683435537065,0.00179453587839611
100,cross_ERX,mut_inverse3,0.6403626115076739,0.059613517224931,17.915698448127397,16.9634780569982,0.00178691602125649
101,cross_ERX,mut_inverse3,0.8152548809645942,0.189563480624418,18.0989378047897,17.255794165751702,0.0017901843194286303
102,cross_ERX,mut_inverse3,0.671734473849919,0.031792755141975,17.7504914827756,16.5295623756095,0.00178985432165754
103,cross_ERX,mut_inverse3,0.8701751687577371,0.17594978835037803,18.250698459505802,16.4447394531144,0.0017904532083479602
104,cross_ERX,mut_inverse3,0.7504456200020351,0.129841287166798,18.268404846447197,17.3536212224522,0.00178738024341109
105,cross_ERX,mut_inverse3,0.630086856620936,0.122062834310612,18.0692562333678,17.002383537604597,0.0017959972631881502
106,cross_ERX,mut_inverse3,0.5144292937446789,0.062891117917315,18.8261281763521,18.037135446133497,0.0017527420436119299
107,cross_ERX,mut_inverse3,0.8014420212345559,0.0426828775971012,17.6310081174866,16.424985298039,0.00179477003634917
108,cross_ERX,mut_inverse3,0.8012613366121442,0.0804465322213313,18.164574897347,17.774235516902603,0.0017952339513589396
109,cross_ERX,mut_inverse3,0.820504476690582,0.0677997138430609,17.838210927691602,16.6407931442372,0.00179780294505141
110,cross_ERX,mut_inverse3,0.787475325541648,0.147115619526805,17.737583918389,17.0353912684007,0.0017983778544660898
111,cross_ERX,mut_inverse3,0.8789504387567579,0.15855037840975,18.2373204354839,17.1929629830558,0.00179301796191305
112,cross_ERX,mut_inverse3,0.826539126908127,0.0873196493231008,18.1893255372443,17.3981552608693,0.0017911844652622896
113,cross_ERX,mut_inverse3,0.587583180516818,0.08946576906639099,18.6625638385952,17.7670969510791,0.0017618252258951401
114,cross_ERX,mut_inverse3,0.554081327870339,0.17008910733233198,18.4158650382648,17.7078016418825,0.0017779146007670102
115,cross_ERX,mut_inverse3,0.910126869251182,0.0299440999294414,17.983380869822,17.2443140823932,0.00179448336508605
116,cross_ERX,mut_inverse3,0.7389050996871109,0.10621985010665501,17.9573985881707,17.2779177445655,0.0017931103501645498
117,cross_ERX,mut_inverse3,0.7095967341818741,0.11697003076334199,18.1649507649491,17.2064950856384,0.00179190000309853
118,cross_ERX,mut_inverse3,0.7106034736726541,0.15733318188267098,18.213438994022,17.381486277817,0.0017865103668499695
119,cross_ERX,mut_inverse3,0.9675545637294671,0.155880092644829,18.020007917148,17.1173090428079,0.0017973194986232396
120,cross_ERX,mut_PSM,0.6403626115076739,0.059613517224931,17.9805775310808,16.700149063667098,0.0017789067536380398
121,cross_ERX,mut_PSM,0.8152548809645942,0.189563480624418,18.0497299254605,16.6978754652085,0.0017969033912042201
122,cross_ERX,mut_PSM,0.671734473849919,0.031792755141975,18.146551914569603,17.4783385088488,0.0017864090492689699
123,cross_ERX,mut_PSM,0.8701751687577371,0.17594978835037803,18.0034498252183,17.1198561675223,0.0017908165878783
124,cross_ERX,mut_PSM,0.7504456200020351,0.129841287166798,17.8976297381758,17.2185270491283,0.00179654293099764
125,cross_ERX,mut_PSM,0.630086856620936,0.122062834310612,18.114459714044003,17.23526061405,0.0017901764509355104
126,cross_ERX,mut_PSM,0.5144292937446789,0.062891117917315,18.110165862677103,17.617897837726897,0.00178943608557489
127,cross_ERX,mut_PSM,0.8014420212345559,0.0426828775971012,17.9239038962187,17.2787100858815,0.0017969222695377
128,cross_ERX,mut_PSM,0.8012613366121442,0.0804465322213313,18.1637512119978,17.6649912052467,0.0018030046963748297
129,cross_ERX,mut_PSM,0.820504476690582,0.0677997138430609,17.7528246123354,16.8527484922711,0.0017907390810582
130,cross_ERX,mut_PSM,0.787475325541648,0.147115619526805,17.958865104292,16.9765910220806,0.0017920413687714301
131,cross_ERX,mut_PSM,0.8789504387567579,0.15855037840975,18.5860678681977,17.607031194716,0.0017902341968054198
132,cross_ERX,mut_PSM,0.826539126908127,0.0873196493231008,17.7839114488267,16.847267811870697,0.00179391605792659
133,cross_ERX,mut_PSM,0.587583180516818,0.08946576906639099,18.212850458050198,17.6776500442851,0.0017969256823957501
134,cross_ERX,mut_PSM,0.554081327870339,0.17008910733233198,18.422393936707397,17.654321218523897,0.0017773466863743202
135,cross_ERX,mut_PSM,0.910126869251182,0.0299440999294414,17.768870007083898,17.0070427619151,0.00180322348372129
136,cross_ERX,mut_PSM,0.7389050996871109,0.10621985010665501,17.8954538000942,17.248443915889002,0.0017875861025213602
137,cross_ERX,mut_PSM,0.7095967341818741,0.11697003076334199,18.080369888331603,17.342780721222802,0.0017856847567021103
138,cross_ERX,mut_PSM,0.7106034736726541,0.15733318188267098,18.268322450933002,17.024737015737198,0.00178042273838142
139,cross_ERX,mut_PSM,0.9675545637294671,0.155880092644829,18.3995942652029,17.5998704939029,0.0017954675863674498
140,cross_ERX,mut_RSM,0.6403626115076739,0.059613517224931,18.012048384273697,17.2559999586702,0.0017894913257844103
141,cross_ERX,mut_RSM,0.8152548809645942,0.189563480624418,17.8869969652667,17.0031694852278,0.0017808253933906198
142,cross_ERX,mut_RSM,0.671734473849919,0.031792755141975,17.904039263714,17.4559784076443,0.0017905662733059197
143,cross_ERX,mut_RSM,0.8701751687577371,0.17594978835037803,18.4827478720155,17.5078981257447,0.00179042471577078
144,cross_ERX,mut_RSM,0.7504456200020351,0.129841287166798,18.0541118825937,16.8416967593372,0.0017894865710668304
145,cross_ERX,mut_RSM,0.630086856620936,0.122062834310612,18.2822358266692,17.6808042173295,0.0017856085604226102
146,cross_ERX,mut_RSM,0.5144292937446789,0.062891117917315,18.549356123548698,17.2649912152247,0.00177217848254073
147,cross_ERX,mut_RSM,0.8014420212345559,0.0426828775971012,17.4242769879748,16.6584725299607,0.0017953961785357397
148,cross_ERX,mut_RSM,0.8012613366121442,0.0804465322213313,17.8130185074053,16.7621286024745,0.0017928033949866395
149,cross_ERX,mut_RSM,0.820504476690582,0.0677997138430609,17.6350391297272,16.9117659495477,0.00180115899789259
150,cross_ERX,mut_RSM,0.787475325541648,0.147115619526805,17.9451868144074,17.1471025285922,0.00179174644513795
151,cross_ERX,mut_RSM,0.8789504387567579,0.15855037840975,17.921617955185898,16.608670807265998,0.0017969041691202
152,cross_ERX,mut_RSM,0.826539126908127,0.0873196493231008,17.725481630402697,16.7005076589628,0.0018020427251317999
153,cross_ERX,mut_RSM,0.587583180516818,0.08946576906639099,17.9555203221418,16.066982734554,0.0017824377542768103
154,cross_ERX,mut_RSM,0.554081327870339,0.17008910733233198,18.2286634912992,17.5327124810283,0.00177891791333262
155,cross_ERX,mut_RSM,0.910126869251182,0.0299440999294414,17.8512803005269,17.4093074596389,0.0018136666638633703
156,cross_ERX,mut_RSM,0.7389050996871109,0.10621985010665501,18.176049370544398,17.1552563776018,0.0017858790131140697
157,cross_ERX,mut_RSM,0.7095967341818741,0.11697003076334199,18.1593934593807,17.1175200941486,0.0017795132627935898
158,cross_ERX,mut_RSM,0.7106034736726541,0.15733318188267098,18.049465006174103,16.6520215638762,0.0017943678808011202
159,cross_ERX,mut_RSM,0.9675545637294671,0.155880092644829,17.9676834861058,16.6734538870171,0.00178764355864392
160,cross_OX,mut_mix,0.6403626115076739,0.059613517224931,20.3613893107732,19.6227646318968,0.0017193601808227499
161,cross_OX,mut_mix,0.8152548809645942,0.189563480624418,20.2484642095765,19.3072406394146,0.0017233176207835
162,cross_OX,mut_mix,0.671734473849919,0.031792755141975,20.427487769929996,19.4131320293071,0.00172843950612535
163,cross_OX,mut_mix,0.8701751687577371,0.17594978835037803,20.5918367561547,19.465129415641698,0.0017165598453814598
164,cross_OX,mut_mix,0.7504456200020351,0.129841287166798,20.2727361018603,19.3682592332054,0.0017276526604172802
165,cross_OX,mut_mix,0.630086856620936,0.122062834310612,20.4327154207933,19.633480442491,0.00172166142086514
166,cross_OX,mut_mix,0.5144292937446789,0.062891117917315,21.1039253055795,19.645377694941,0.0016981846637979098
167,cross_OX,mut_mix,0.8014420212345559,0.0426828775971012,20.0620790899918,19.119407276937398,0.0017244503062040697
168,cross_OX,mut_mix,0.8012613366121442,0.0804465322213313,19.967348531387202,18.8016909440026,0.0017341970711451798
169,cross_OX,mut_mix,0.820504476690582,0.0677997138430609,20.1377677979702,18.8859668480947,0.0017277213792348098
170,cross_OX,mut_mix,0.787475325541648,0.147115619526805,20.4848539874121,19.9010381404481,0.0017126029943613699
171,cross_OX,mut_mix,0.8789504387567579,0.15855037840975,20.2807274597206,19.798152788651603,0.0017203372635398399
172,cross_OX,mut_mix,0.826539126908127,0.0873196493231008,20.128068234413302,19.200827261118697,0.00172791653989754
173,cross_OX,mut_mix,0.587583180516818,0.08946576906639099,20.5455513071055,19.5275731683198,0.00171556412352672
174,cross_OX,mut_mix,0.554081327870339,0.17008910733233198,21.1383571935947,20.223680558214,0.0017012268559408602
175,cross_OX,mut_mix,0.910126869251182,0.0299440999294414,20.0048713372997,18.8803382823204,0.0017330961304748002
176,cross_OX,mut_mix,0.7389050996871109,0.10621985010665501,20.25869100613,18.9365724776735,0.00171991237836794
177,cross_OX,mut_mix,0.7095967341818741,0.11697003076334199,20.5548973424227,19.6623007986477,0.0017144164296105803
178,cross_OX,mut_mix,0.7106034736726541,0.15733318188267098,20.5503924924802,19.560000636446397,0.0017218216825778399
179,cross_OX,mut_mix,0.9675545637294671,0.155880092644829,20.429226742853302,19.552638959050398,0.0017203836457782998
180,cross_OX,mut_inverse3,0.6403626115076739,0.059613517224931,20.418233428395396,19.7386123336818,0.0017205936671401698
181,cross_OX,mut_inverse3,0.8152548809645942,0.189563480624418,20.337834978515197,19.029017015001102,0.0017196749778200001
182,cross_OX,mut_inverse3,0.671734473849919,0.031792755141975,20.6767809420935,20.026975005260898,0.00171792191901127
183,cross_OX,mut_inverse3,0.8701751687577371,0.17594978835037803,20.3445201935661,19.379269860576,0.0017139811489835898
184,cross_OX,mut_inverse3,0.7504456200020351,0.129841287166798,20.070620887433897,19.7004308104136,0.0017360484589684603
185,cross_OX,mut_inverse3,0.630086856620936,0.122062834310612,20.433262338011602,18.8000912514421,0.0017330373337062302
186,cross_OX,mut_inverse3,0.5144292937446789,0.062891117917315,20.7623214878895,19.216446884221998,0.0017153878553690103
187,cross_OX,mut_inverse3,0.8014420212345559,0.0426828775971012,20.3085617154282,19.7249937752518,0.0017251021933463503
188,cross_OX,mut_inverse3,0.8012613366121442,0.0804465322213313,20.0055544863687,19.065955729520603,0.0017420501544412402
189,cross_OX,mut_inverse3,0.820504476690582,0.0677997138430609,20.1893453462313,19.3699604850589,0.0017323440846732199
190,cross_OX,mut_inverse3,0.787475325541648,0.147115619526805,20.5011322088746,19.5817703631513,0.00171874844118102
191,cross_OX,mut_inverse3,0.8789504387567579,0.15855037840975,20.381680119937002,19.6073838812748,0.00171094484007702
192,cross_OX,mut_inverse3,0.826539126908127,0.0873196493231008,20.1302382373819,19.6293481665879,0.0017223851172970999
193,cross_OX,mut_inverse3,0.587583180516818,0.08946576906639099,21.0718733988065,19.7126793188753,0.00170203861238677
194,cross_OX,mut_inverse3,0.554081327870339,0.17008910733233198,20.6194500578688,19.590304171924,0.00171900274369484
195,cross_OX,mut_inverse3,0.910126869251182,0.0299440999294414,20.054166544804897,19.483341179417398,0.0017301220492728603
196,cross_OX,mut_inverse3,0.7389050996871109,0.10621985010665501,20.259069450648397,19.4860430315533,0.00172320349156234
197,cross_OX,mut_inverse3,0.7095967341818741,0.11697003076334199,20.645016389098398,19.9446214802769,0.0017215165118515598
198,cross_OX,mut_inverse3,0.7106034736726541,0.15733318188267098,20.6977596949752,19.7716092671,0.0017238534702841198
199,cross_OX,mut_inverse3,0.9675545637294671,0.155880092644829,19.977631334337897,18.5267616742663,0.00173063804964602
200,cross_OX,mut_PSM,0.6403626115076739,0.059613517224931,20.6401544283435,19.5137916039778,0.00171227742058961
201,cross_OX,mut_PSM,0.8152548809645942,0.189563480624418,20.033524223714,18.9815833465633,0.0017312730314961603
202,cross_OX,mut_PSM,0.671734473849919,0.031792755141975,20.5734970457293,20.038236814688002,0.00171375684408581
203,cross_OX,mut_PSM,0.8701751687577371,0.17594978835037803,20.4169737412724,19.656306747061,0.0017229661522730202
204,cross_OX,mut_PSM,0.7504456200020351,0.129841287166798,20.4270722555062,19.3067395157002,0.00171383045275564
205,cross_OX,mut_PSM,0.630086856620936,0.122062834310612,20.6749344438583,19.6383779159214,0.0017116690910154197
206,cross_OX,mut_PSM,0.5144292937446789,0.062891117917315,21.410692075206303,20.687241993856603,0.00170152902961433
207,cross_OX,mut_PSM,0.8014420212345559,0.0426828775971012,20.164421101844802,19.2307969537532,0.0017196149801000501
208,cross_OX,mut_PSM,0.8012613366121442,0.0804465322213313,20.1084018060182,18.8112861283078,0.0017239003193326998
209,cross_OX,mut_PSM,0.820504476690582,0.0677997138430609,20.0293194587357,18.9912005422154,0.0017212844682062904
210,cross_OX,mut_PSM,0.787475325541648,0.147115619526805,20.205649456505,19.3533149230086,0.00172879305561428
211,cross_OX,mut_PSM,0.8789504387567579,0.15855037840975,20.091056272935898,18.9104842116917,0.0017185855534449998
212,cross_OX,mut_PSM,0.826539126908127,0.0873196493231008,20.3432564539786,19.6250116812145,0.0017183224153350398
213,cross_OX,mut_PSM,0.587583180516818,0.08946576906639099,21.0363177283844,20.1902972781305,0.0017020944913805599
214,cross_OX,mut_PSM,0.554081327870339,0.17008910733233198,20.7914564761301,19.989622784372603,0.00171232471660646
